id,p_start,exp_yr_count,job_title,department,grade,salary,medical_leaves
475,2019,11,Data Analyst,Analytics Department,5,119853,7
476,2009,1,Associate Data Analyst,Analytics Department,4,75037,20
476,2010,2,Associate Data Analyst,Analytics Department,4,79057,12
476,2011,3,Associate Data Analyst,Analytics Department,4,81070,5
476,2012,4,Associate Data Analyst,Analytics Department,4,83085,3
476,2013,5,Associate Data Analyst,Analytics Department,4,85102,11
476,2014,6,Associate Data Analyst,Analytics Department,4,87121,18
476,2015,7,Data Analyst,Analytics Department,5,97664,19
476,2016,8,Data Analyst,Analytics Department,5,113792,8
476,2017,9,Data Analyst,Analytics Department,5,115817,13
476,2018,10,Data Analyst,Analytics Department,5,117844,7
476,2019,11,Data Analyst,Analytics Department,5,119873,15
477,2011,1,Sr Backend Engineer,IT Department,7,132825,4
477,2012,2,Sr Backend Engineer,IT Department,7,136849,12
477,2013,3,Sr Backend Engineer,IT Department,7,138864,19
477,2014,4,Sr Backend Engineer,IT Department,7,140881,12
477,2015,5,Sr Backend Engineer,IT Department,7,142900,13
477,2016,6,Sr Backend Engineer,IT Department,7,144921,13
477,2017,7,Team Lead,IT Department,8,179219,20
477,2018,8,Team Lead,IT Department,8,195363,5
477,2019,9,Team Lead,IT Department,8,197390,20
478,2015,1,Backend Engineer,IT Department,5,83203,17
478,2016,2,Backend Engineer,IT Department,5,87235,8
478,2017,3,Backend Engineer,IT Department,5,89254,18
478,2018,4,Backend Engineer,IT Department,5,91275,19
478,2019,5,Backend Engineer,IT Department,5,93298,19
479,2005,1,Backend Engineer,IT Department,5,83228,6
479,2006,2,Backend Engineer,IT Department,5,87240,1
479,2007,3,Backend Engineer,IT Department,5,89249,4
479,2008,4,Backend Engineer,IT Department,5,91260,10
479,2009,5,Backend Engineer,IT Department,5,93273,14
479,2010,6,Backend Engineer,IT Department,5,95288,2
479,2011,7,Backend Engineer II,IT Department,6,103010,7
479,2012,8,Backend Engineer II,IT Department,6,119106,4
479,2013,9,Backend Engineer II,IT Department,6,121127,20
479,2014,10,Backend Engineer II,IT Department,6,123150,7
479,2015,11,Backend Engineer II,IT Department,6,125175,18
479,2016,12,Sr Backend Engineer,IT Department,7,132875,19
479,2017,13,Sr Backend Engineer,IT Department,7,159096,13
479,2018,14,Sr Backend Engineer,IT Department,7,161127,2
479,2019,15,Sr Backend Engineer,IT Department,7,163160,18
480,2015,1,Frontend Engineer II,IT Department,6,84306,6
480,2016,2,Frontend Engineer II,IT Department,6,88338,15
480,2017,3,Frontend Engineer II,IT Department,6,90357,5
480,2018,4,Frontend Engineer II,IT Department,6,92378,0
480,2019,5,Frontend Engineer II,IT Department,6,94401,1
481,2016,1,Data Analyst II,Analytics Department,6,125017,18
481,2017,2,Data Analyst II,Analytics Department,6,129051,3
481,2018,3,Data Analyst II,Analytics Department,6,131071,4
481,2019,4,Data Analyst II,Analytics Department,6,133093,10
482,2015,1,Assistant Manager,Administration Department,7,136813,10
482,2016,2,Assistant Manager,Administration Department,7,140845,11
482,2017,3,Assistant Manager,Administration Department,7,142864,8
482,2018,4,Assistant Manager,Administration Department,7,144885,20
482,2019,5,Assistant Manager,Administration Department,7,146908,20
483,2009,1,Backend Engineer II,IT Department,6,103110,0
483,2010,2,Backend Engineer II,IT Department,6,107130,8
483,2011,3,Backend Engineer II,IT Department,6,109143,8
483,2012,4,Backend Engineer II,IT Department,6,111158,7
483,2013,5,Backend Engineer II,IT Department,6,113175,14
483,2014,6,Backend Engineer II,IT Department,6,115194,4
483,2015,7,Sr Backend Engineer,IT Department,7,132975,1
483,2016,8,Sr Backend Engineer,IT Department,7,149103,8
483,2017,9,Sr Backend Engineer,IT Department,7,151128,12
483,2018,10,Sr Backend Engineer,IT Department,7,153155,17
483,2019,11,Sr Backend Engineer,IT Department,7,155184,0
484,2006,1,Backend Engineer,IT Department,5,83353,15
484,2007,2,Backend Engineer,IT Department,5,87367,1
484,2008,3,Backend Engineer,IT Department,5,89377,20
484,2009,4,Backend Engineer,IT Department,5,91389,8
484,2010,5,Backend Engineer,IT Department,5,93403,5
484,2011,6,Backend Engineer,IT Department,5,95419,12
484,2012,7,Backend Engineer II,IT Department,6,103135,1
484,2013,8,Backend Engineer II,IT Department,6,119239,8
484,2014,9,Backend Engineer II,IT Department,6,121261,7
484,2015,10,Backend Engineer II,IT Department,6,123285,13
484,2016,11,Backend Engineer II,IT Department,6,125311,14
484,2017,12,Sr Backend Engineer,IT Department,7,133000,19
484,2018,13,Sr Backend Engineer,IT Department,7,159234,4
484,2019,14,Sr Backend Engineer,IT Department,7,161266,7
485,2012,1,Sr Backend Engineer,IT Department,7,133025,8
485,2013,2,Sr Backend Engineer,IT Department,7,137051,16
485,2014,3,Sr Backend Engineer,IT Department,7,139067,5
485,2015,4,Sr Backend Engineer,IT Department,7,141085,20
485,2016,5,Sr Backend Engineer,IT Department,7,143105,18
485,2017,6,Sr Backend Engineer,IT Department,7,145127,1
485,2018,7,Team Lead,IT Department,8,179379,11
485,2019,8,Team Lead,IT Department,8,195531,9
486,2011,1,Backend Engineer,IT Department,5,83403,11
486,2012,2,Backend Engineer,IT Department,5,87427,9
486,2013,3,Backend Engineer,IT Department,5,89442,18
486,2014,4,Backend Engineer,IT Department,5,91459,17
486,2015,5,Backend Engineer,IT Department,5,93478,1
486,2016,6,Backend Engineer,IT Department,5,95499,5
486,2017,7,Backend Engineer II,IT Department,6,103185,2
486,2018,8,Backend Engineer II,IT Department,6,119329,14
486,2019,9,Backend Engineer II,IT Department,6,121356,1
487,2012,1,Backend Engineer,IT Department,5,83428,9
487,2013,2,Backend Engineer,IT Department,5,87454,10
487,2014,3,Backend Engineer,IT Department,5,89470,3
487,2015,4,Backend Engineer,IT Department,5,91488,20
487,2016,5,Backend Engineer,IT Department,5,93508,13
487,2017,6,Backend Engineer,IT Department,5,95530,5
487,2018,7,Backend Engineer II,IT Department,6,103210,19
487,2019,8,Backend Engineer II,IT Department,6,119362,20
488,2011,1,Associate Data Analyst,Analytics Department,4,75287,2
488,2012,2,Associate Data Analyst,Analytics Department,4,79311,20
488,2013,3,Associate Data Analyst,Analytics Department,4,81326,1
488,2014,4,Associate Data Analyst,Analytics Department,4,83343,7
488,2015,5,Associate Data Analyst,Analytics Department,4,85362,17
488,2016,6,Associate Data Analyst,Analytics Department,4,87383,3
488,2017,7,Data Analyst,Analytics Department,5,97904,19
488,2018,8,Data Analyst,Analytics Department,5,114048,12
488,2019,9,Data Analyst,Analytics Department,5,116075,5
489,2015,1,Data Analyst II,Analytics Department,6,125177,12
489,2016,2,Data Analyst II,Analytics Department,6,129209,12
489,2017,3,Data Analyst II,Analytics Department,6,131228,13
489,2018,4,Data Analyst II,Analytics Department,6,133249,6
489,2019,5,Data Analyst II,Analytics Department,6,135272,20
490,2009,1,Associate Data Analyst,Analytics Department,4,75317,3
490,2010,2,Associate Data Analyst,Analytics Department,4,79337,10
490,2011,3,Associate Data Analyst,Analytics Department,4,81350,13
490,2012,4,Associate Data Analyst,Analytics Department,4,83365,19
490,2013,5,Associate Data Analyst,Analytics Department,4,85382,11
490,2014,6,Associate Data Analyst,Analytics Department,4,87401,10
490,2015,7,Data Analyst,Analytics Department,5,97944,2
490,2016,8,Data Analyst,Analytics Department,5,114072,3
490,2017,9,Data Analyst,Analytics Department,5,116097,7
490,2018,10,Data Analyst,Analytics Department,5,118124,18
490,2019,11,Data Analyst,Analytics Department,5,120153,7
491,2006,1,Backend Engineer,IT Department,5,83528,12
491,2007,2,Backend Engineer,IT Department,5,87542,8
491,2008,3,Backend Engineer,IT Department,5,89552,0
491,2009,4,Backend Engineer,IT Department,5,91564,18
491,2010,5,Backend Engineer,IT Department,5,93578,9
491,2011,6,Backend Engineer,IT Department,5,95594,9
491,2012,7,Backend Engineer II,IT Department,6,103310,3
491,2013,8,Backend Engineer II,IT Department,6,119414,1
491,2014,9,Backend Engineer II,IT Department,6,121436,3
491,2015,10,Backend Engineer II,IT Department,6,123460,1
491,2016,11,Backend Engineer II,IT Department,6,125486,17
491,2017,12,Sr Backend Engineer,IT Department,7,133175,14
491,2018,13,Sr Backend Engineer,IT Department,7,159409,1
491,2019,14,Sr Backend Engineer,IT Department,7,161441,13
492,2011,1,Data Analyst II,Analytics Department,6,125237,4
492,2012,2,Data Analyst II,Analytics Department,6,129261,0
492,2013,3,Data Analyst II,Analytics Department,6,131276,1
492,2014,4,Data Analyst II,Analytics Department,6,133293,13
492,2015,5,Data Analyst II,Analytics Department,6,135312,8
492,2016,6,Data Analyst II,Analytics Department,6,137333,9
492,2017,7,Data Scientist,Analytics Department,7,159004,1
492,2018,8,Data Scientist,Analytics Department,7,175148,16
492,2019,9,Data Scientist,Analytics Department,7,177175,19
493,2010,1,Backend Engineer,IT Department,5,83578,15
493,2011,2,Backend Engineer,IT Department,5,87600,13
493,2012,3,Backend Engineer,IT Department,5,89614,4
493,2013,4,Backend Engineer,IT Department,5,91630,17
493,2014,5,Backend Engineer,IT Department,5,93648,13
493,2015,6,Backend Engineer,IT Department,5,95668,20
493,2016,7,Backend Engineer II,IT Department,6,103360,7
493,2017,8,Backend Engineer II,IT Department,6,119496,14
493,2018,9,Backend Engineer II,IT Department,6,121522,13
493,2019,10,Backend Engineer II,IT Department,6,123550,4
494,2009,1,Associate Frontend Engineer,IT Department,4,43509,4
494,2010,2,Associate Frontend Engineer,IT Department,4,47529,0
494,2011,3,Associate Frontend Engineer,IT Department,4,49542,20
494,2012,4,Associate Frontend Engineer,IT Department,4,51557,6
494,2013,5,Associate Frontend Engineer,IT Department,4,53574,7
494,2014,6,Associate Frontend Engineer,IT Department,4,55593,7
494,2015,7,Frontend Engineer,IT Department,5,59162,2
494,2016,8,Frontend Engineer,IT Department,5,75290,20
494,2017,9,Frontend Engineer,IT Department,5,77315,17
494,2018,10,Frontend Engineer,IT Department,5,79342,15
494,2019,11,Frontend Engineer,IT Department,5,81371,11
495,2015,1,Associate Data Analyst,Analytics Department,4,75447,7
495,2016,2,Associate Data Analyst,Analytics Department,4,79479,0
495,2017,3,Associate Data Analyst,Analytics Department,4,81498,9
495,2018,4,Associate Data Analyst,Analytics Department,4,83519,14
495,2019,5,Associate Data Analyst,Analytics Department,4,85542,17
496,2010,1,Assistant Manager,Administration Department,7,137093,7
496,2011,2,Assistant Manager,Administration Department,7,141115,10
496,2012,3,Assistant Manager,Administration Department,7,143129,4
496,2013,4,Assistant Manager,Administration Department,7,145145,20
496,2014,5,Assistant Manager,Administration Department,7,147163,0
496,2015,6,Assistant Manager,Administration Department,7,149183,9
496,2016,7,Manager,Administration Department,9,167530,20
496,2017,8,Manager,Administration Department,9,183666,9
496,2018,9,Manager,Administration Department,9,185692,16
496,2019,10,Manager,Administration Department,9,187720,8
497,2010,1,Data Analyst II,Analytics Department,6,125337,12
497,2011,2,Data Analyst II,Analytics Department,6,129359,13
497,2012,3,Data Analyst II,Analytics Department,6,131373,17
497,2013,4,Data Analyst II,Analytics Department,6,133389,19
497,2014,5,Data Analyst II,Analytics Department,6,135407,4
497,2015,6,Data Analyst II,Analytics Department,6,137427,9
497,2016,7,Data Scientist,Analytics Department,7,159104,18
497,2017,8,Data Scientist,Analytics Department,7,175240,6
497,2018,9,Data Scientist,Analytics Department,7,177266,13
497,2019,10,Data Scientist,Analytics Department,7,179294,18
498,2016,1,Sr Backend Engineer,IT Department,7,133350,17
498,2017,2,Sr Backend Engineer,IT Department,7,137384,8
498,2018,3,Sr Backend Engineer,IT Department,7,139404,0
498,2019,4,Sr Backend Engineer,IT Department,7,141426,16
499,2006,1,Backend Engineer,IT Department,5,83728,7
499,2007,2,Backend Engineer,IT Department,5,87742,15
499,2008,3,Backend Engineer,IT Department,5,89752,8
499,2009,4,Backend Engineer,IT Department,5,91764,12
499,2010,5,Backend Engineer,IT Department,5,93778,9
499,2011,6,Backend Engineer,IT Department,5,95794,16
499,2012,7,Backend Engineer II,IT Department,6,103510,6
499,2013,8,Backend Engineer II,IT Department,6,119614,6
499,2014,9,Backend Engineer II,IT Department,6,121636,15
499,2015,10,Backend Engineer II,IT Department,6,123660,6
499,2016,11,Backend Engineer II,IT Department,6,125686,14
499,2017,12,Sr Backend Engineer,IT Department,7,133375,20
499,2018,13,Sr Backend Engineer,IT Department,7,159609,3
499,2019,14,Sr Backend Engineer,IT Department,7,161641,3
500,2010,1,Sr Backend Engineer,IT Department,7,133400,15
500,2011,2,Sr Backend Engineer,IT Department,7,137422,11
500,2012,3,Sr Backend Engineer,IT Department,7,139436,4
500,2013,4,Sr Backend Engineer,IT Department,7,141452,11
500,2014,5,Sr Backend Engineer,IT Department,7,143470,2
500,2015,6,Sr Backend Engineer,IT Department,7,145490,15
500,2016,7,Team Lead,IT Department,8,179679,15
500,2017,8,Team Lead,IT Department,8,195815,4
500,2018,9,Team Lead,IT Department,8,197841,0
500,2019,10,Team Lead,IT Department,8,199869,20
501,2015,1,Associate Frontend Engineer,IT Department,4,43334,3
501,2016,2,Associate Frontend Engineer,IT Department,4,47366,7
501,2017,3,Associate Frontend Engineer,IT Department,4,49385,10
501,2018,4,Associate Frontend Engineer,IT Department,4,51406,13
501,2019,5,Associate Frontend Engineer,IT Department,4,53429,9
502,2011,1,Assistant Manager,Administration Department,7,137213,9
502,2012,2,Assistant Manager,Administration Department,7,141237,17
502,2013,3,Assistant Manager,Administration Department,7,143252,20
502,2014,4,Assistant Manager,Administration Department,7,145269,19
502,2015,5,Assistant Manager,Administration Department,7,147288,2
502,2016,6,Assistant Manager,Administration Department,7,149309,4
502,2017,7,Manager,Administration Department,9,167650,14
502,2018,8,Manager,Administration Department,9,183794,16
502,2019,9,Manager,Administration Department,9,185821,17
503,2015,1,Frontend Engineer II,IT Department,6,83731,6
503,2016,2,Frontend Engineer II,IT Department,6,87763,14
503,2017,3,Frontend Engineer II,IT Department,6,89782,20
503,2018,4,Frontend Engineer II,IT Department,6,91803,7
503,2019,5,Frontend Engineer II,IT Department,6,93826,13
504,2011,1,Backend Engineer,IT Department,5,83853,12
504,2012,2,Backend Engineer,IT Department,5,87877,3
504,2013,3,Backend Engineer,IT Department,5,89892,19
504,2014,4,Backend Engineer,IT Department,5,91909,19
504,2015,5,Backend Engineer,IT Department,5,93928,2
504,2016,6,Backend Engineer,IT Department,5,95949,16
504,2017,7,Backend Engineer II,IT Department,6,103635,15
504,2018,8,Backend Engineer II,IT Department,6,119779,7
504,2019,9,Backend Engineer II,IT Department,6,121806,17
505,2010,1,Sr Backend Engineer,IT Department,7,133525,16
505,2011,2,Sr Backend Engineer,IT Department,7,137547,18
505,2012,3,Sr Backend Engineer,IT Department,7,139561,13
505,2013,4,Sr Backend Engineer,IT Department,7,141577,15
505,2014,5,Sr Backend Engineer,IT Department,7,143595,14
505,2015,6,Sr Backend Engineer,IT Department,7,145615,16
505,2016,7,Team Lead,IT Department,8,179779,12
505,2017,8,Team Lead,IT Department,8,195915,4
505,2018,9,Team Lead,IT Department,8,197941,2
505,2019,10,Team Lead,IT Department,8,199969,18
506,2016,1,Data Analyst II,Analytics Department,6,125517,2
506,2017,2,Data Analyst II,Analytics Department,6,129551,8
506,2018,3,Data Analyst II,Analytics Department,6,131571,16
506,2019,4,Data Analyst II,Analytics Department,6,133593,9
507,2014,1,Backend Engineer,IT Department,5,83928,19
507,2015,2,Backend Engineer,IT Department,5,87958,18
507,2016,3,Backend Engineer,IT Department,5,89976,19
507,2017,4,Backend Engineer,IT Department,5,91996,8
507,2018,5,Backend Engineer,IT Department,5,94018,3
507,2019,6,Backend Engineer,IT Department,5,96042,17
508,2010,1,Backend Engineer,IT Department,5,83953,8
508,2011,2,Backend Engineer,IT Department,5,87975,15
508,2012,3,Backend Engineer,IT Department,5,89989,0
508,2013,4,Backend Engineer,IT Department,5,92005,14
508,2014,5,Backend Engineer,IT Department,5,94023,0
